date;Energy;Beverages;Oils & Meals;Grains;Other Food;Timber;Other Raw Mat.;Fertilizers;Metals  & Minerals;Base Metals (ex. iron ore);Precious Metals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1989;24,15;50,84;51,48;66,12;63,08;65,11;53,39;35,15;47,08;53,59;29,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1989;23,23;47,68;45,33;62,95;65,09;65,04;52,67;30,48;49,28;56,30;29,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1989;24,00;48,30;46,06;62,60;65,92;64,48;52,39;30,48;48,08;54,82;28,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1989;24,90;44,30;46,53;62,62;66,92;65,85;52,53;28,71;48,82;55,74;29,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1989;25,23;43,08;46,81;60,52;66,74;64,76;52,29;30,39;45,74;51,94;31,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1989;26,73;42,59;45,71;61,09;64,78;66,68;51,24;32,11;43,27;48,90;32,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1990;28,40;44,42;45,35;60,99;67,27;66,47;50,62;32,10;41,36;45,79;31,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1990;26,95;46,58;44,29;61,74;66,46;67,58;51,44;32,49;40,59;44,85;32,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1990;25,02;52,26;44,29;61,28;66,20;66,16;51,61;33,10;44,83;50,07;30,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1990;23,15;52,80;43,85;62,76;67,13;64,72;52,63;33,73;44,47;49,63;29,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1990;23,28;53,66;45,07;61,16;65,92;60,33;53,83;33,18;44,83;50,08;29,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1990;21,87;49,89;43,05;59,49;65,18;61,35;54,97;33,40;44,28;49,40;27,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1990;23,83;49,99;43,53;57,02;66,46;60,97;55,53;33,45;45,49;50,88;28,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1990;33,64;50,97;44,37;55,36;64,81;60,98;53,69;34,84;49,60;55,95;30,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1990;40,49;52,79;44,71;53,38;65,09;60,94;53,49;31,86;53,23;60,42;30,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1990;42,74;51,73;45,80;54,44;62,49;62,90;52,57;38,73;49,27;55,55;29,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1990;39,62;49,42;46,27;53,75;59,89;62,84;53,63;40,04;44,03;49,09;29,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1990;34,34;50,34;47,52;53,59;59,54;61,12;53,67;40,36;42,07;46,67;28,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1991;30,31;48,53;46,40;56,72;61,41;60,74;53,73;40,97;42,11;46,36;29,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1991;25,12;47,79;45,63;58,54;63,87;61,19;53,39;41,10;41,98;46,19;27,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1991;24,94;48,43;45,91;58,85;66,13;60,95;53,19;39,96;41,70;45,85;27,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1991;25,43;47,32;45,06;57,54;63,80;64,58;52,71;40,25;40,96;44,94;27,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1991;25,72;45,96;45,33;56,80;60,00;63,44;52,85;39,06;38,40;41,79;27,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1991;24,59;44,44;45,17;56,24;61,06;67,17;52,90;38,57;37,58;40,77;28,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1991;25,63;42,71;44,72;56,88;59,84;67,66;51,95;38,13;38,02;41,32;28,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1991;26,11;43,23;46,14;58,40;60,38;68,94;51,29;37,88;37,32;40,46;27,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1991;27,26;46,10;46,81;58,77;58,81;70,84;50,52;37,62;37,02;40,09;26,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1991;28,82;44,87;47,28;59,38;59,30;69,66;51,10;37,54;36,30;39,20;27,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1991;28,12;45,14;47,22;58,79;59,63;68,23;49,24;37,75;36,29;39,19;27,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1991;25,04;45,14;46,90;60,01;58,81;68,02;49,03;37,39;35,19;37,83;27,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1992;23,71;43,16;48,08;62,07;59,86;69,17;48,46;36,05;35,59;38,59;27,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1992;23,83;40,01;47,39;63,82;58,50;72,03;47,81;35,78;37,12;40,48;27,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1992;23,79;39,81;47,83;63,66;58,39;71,35;47,63;35,69;37,41;40,83;26,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1992;25,24;38,71;47,15;60,82;57,06;72,47;48,85;35,70;38,00;41,55;26,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1992;26,33;37,96;47,92;59,89;57,18;73,68;49,29;35,72;37,99;41,55;25,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1992;27,73;37,06;49,34;59,76;57,55;72,39;50,03;35,72;38,08;41,65;26,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1992;27,29;38,78;47,25;56,98;59,34;71,96;50,08;35,72;39,76;43,72;26,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1992;27,00;38,83;46,37;54,31;63,18;71,45;48,12;35,95;39,66;43,60;26,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1992;28,05;38,40;46,92;55,06;60,25;72,00;46,94;36,05;38,52;42,19;26,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1992;28,02;39,78;46,56;54,16;56,27;72,61;45,51;35,60;35,75;38,79;26,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1992;26,40;40,98;47,76;54,96;55,36;74,76;44,34;34,26;34,52;37,27;25,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1992;25,28;42,70;48,28;55,16;54,02;75,00;43,72;33,71;35,44;38,40;25,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1993;24,21;41,39;48,92;56,09;57,24;75,44;44,12;33,47;35,25;38,81;25,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1993;24,77;41,14;48,07;55,00;58,75;79,53;44,65;33,42;35,00;38,50;25,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1993;25,74;38,57;47,12;54,04;63,38;84,06;44,06;30,49;33,88;37,12;25,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1993;25,89;37,61;47,10;52,66;63,53;96,05;43,42;29,67;32,34;35,23;26,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1993;25,37;38,12;46,76;50,32;63,75;112,66;42,57;29,55;31,60;34,31;28,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1993;24,35;38,56;46,63;47,59;60,67;113,00;42,03;29,44;32,17;35,01;28,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1993;23,23;41,61;51,87;50,78;59,88;113,28;41,62;29,42;32,80;35,78;30,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1993;23,66;43,83;50,57;51,23;59,32;112,50;41,10;29,55;32,32;35,19;29,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1993;23,04;46,97;49,04;51,21;61,57;108,65;40,90;29,55;30,98;33,55;27,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1993;23,36;46,10;47,30;56,04;61,41;108,21;40,39;29,76;29,68;31,94;27,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1993;22,27;46,94;50,37;62,69;59,45;103,17;40,81;30,09;29,12;31,25;28,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1993;20,82;48,14;53,88;66,08;58,00;100,43;41,69;31,05;30,60;33,07;29,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1994;21,13;46,06;54,24;68,99;59,22;94,45;44,25;31,19;31,91;35,11;30,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1994;21,19;46,38;52,32;66,59;63,28;93,79;47,01;31,22;33,48;37,04;29,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1994;20,29;48,31;52,20;60,43;64,61;95,55;48,32;33,21;33,78;37,41;30,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1994;21,63;48,32;52,35;58,92;62,05;101,21;49,66;34,05;33,38;36,92;29,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1994;22,84;59,61;54,23;55,88;60,44;105,48;50,71;34,19;35,64;39,71;30,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1994;23,87;66,40;55,55;55,16;58,15;107,90;51,26;34,19;37,83;42,40;30,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1994;24,72;88,47;52,68;52,49;62,09;106,79;52,85;34,62;39,43;44,38;30,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1994;23,41;84,84;55,33;54,71;61,47;106,45;51,62;31,97;38,52;43,25;29,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1994;22,35;90,29;57,33;57,08;62,79;102,98;51,50;31,97;40,75;46,01;30,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1994;22,70;84,27;56,23;58,14;58,94;97,17;52,98;32,21;42,85;48,60;30,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1994;23,46;78,18;60,74;57,58;58,49;94,99;53,45;32,66;47,11;53,84;30,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1994;22,56;72,12;61,44;59,22;62,70;91,15;57,22;32,66;48,11;55,08;29,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1995;23,41;74,17;59,24;60,23;60,36;92,63;60,95;43,10;51,23;58,62;29,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1995;24,08;74,22;59,13;60,20;64,94;89,17;64,34;45,63;48,01;54,65;29,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1995;23,99;76,73;59,53;60,88;61,80;88,02;66,47;47,60;46,51;52,80;29,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1995;25,46;75,51;57,48;60,39;61,01;91,01;67,15;49,57;47,03;53,44;30,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1995;25,33;74,97;56,86;62,86;60,16;91,62;66,04;42,98;45,19;51,17;30,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1995;24,27;70,32;57,89;68,16;61,17;91,49;58,42;33,11;46,81;53,17;30,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1995;22,71;67,18;60,29;73,43;64,40;89,71;55,33;33,43;48,51;55,27;30,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1995;23,27;70,05;58,48;72,03;63,38;86,84;54,65;33,43;48,80;55,62;30,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1995;23,74;64,81;59,01;75,21;61,70;84,54;56,72;33,43;46,27;52,50;30,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1995;23,15;63,22;61,20;80,22;60,40;85,02;57,51;33,57;44,58;50,41;30,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1995;24,10;63,49;62,17;78,63;61,86;84,11;60,01;34,18;45,50;51,56;30,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1995;26,16;56,23;63,36;80,27;59,80;84,95;60,36;34,28;45,10;51,06;30,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1996;26,39;56,57;62,34;83,39;59,56;84,67;59,31;34,28;42,80;47,97;31,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1996;28,21;60,11;60,92;86,55;62,64;85,11;59,28;34,66;42,63;47,76;31,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1996;28,07;58,72;60,07;90,05;60,56;87,02;58,29;34,90;43,03;48,25;31,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1996;28,72;61,34;64,84;94,24;62,05;89,06;58,05;44,98;42,90;48,09;30,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1996;26,83;63,43;65,09;98,17;60,85;89,95;58,48;46,28;43,23;48,50;30,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1996;26,57;61,87;62,32;93,40;61,99;89,01;58,37;46,72;39,22;43,55;30,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1996;27,70;60,51;61,14;91,56;62,01;88,95;56,43;48,45;37,76;41,76;29,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1996;28,03;61,17;63,02;85,81;61,52;89,20;55,61;48,92;37,91;41,94;30,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1996;29,71;58,92;65,21;74,83;60,79;89,91;55,45;48,28;36,94;40,75;29,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1996;31,91;59,66;61,59;69,91;59,00;89,77;54,70;47,03;36,01;39,60;29,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1996;31,41;58,46;62,17;67,59;59,40;89,33;55,60;47,08;38,81;43,05;29,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1996;33,75;56,51;63,03;67,77;59,33;85,32;56,50;47,35;39,43;43,81;28,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1997;32,62;59,50;64,19;70,15;62,62;87,42;56,81;47,17;41,51;46,35;27,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1997;28,17;66,52;65,07;69,91;64,49;87,86;56,93;45,24;41,81;46,72;27,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1997;26,54;74,09;67,01;70,29;65,69;88,72;57,38;43,47;42,75;47,88;28,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1997;25,17;77,42;67,52;69,15;62,62;87,94;56,32;41,42;41,43;46,26;27,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1997;27,03;91,53;64,89;67,97;58,18;88,69;56,57;37,86;43,02;48,21;27,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1997;25,38;84,17;61,63;63,56;58,85;89,41;57,24;37,19;42,72;47,84;26,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1997;25,78;77,75;60,12;60,59;59,26;85,01;55,07;37,66;42,42;47,48;25,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1997;26,61;77,23;58,74;61,56;60,39;79,00;54,69;35,97;43,06;48,27;25,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1997;27,08;78,28;60,42;60,68;59,81;73,16;54,11;33,93;41,01;45,74;25,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1997;28,78;74,26;62,00;62,38;57,22;67,03;53,63;33,86;39,95;44,43;26,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1997;27,58;72,89;64,72;60,67;58,24;64,76;53,14;34,60;38,84;43,07;25,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1997;24,43;77,61;63,19;60,19;57,46;60,43;51,00;34,69;36,96;40,75;24,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1998;21,89;77,59;62,14;60,72;56,71;53,61;49,52;34,15;35,94;39,35;24,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1998;21,16;77,55;62,32;61,23;55,67;62,38;50,04;32,90;35,42;38,72;26,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1998;20,05;72,88;60,42;61,24;55,35;61,65;48,65;33,90;35,58;38,90;25,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1998;20,61;72,17;59,58;59,62;61,55;59,69;48,62;36,19;35,73;39,10;26,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1998;20,74;69,76;59,62;59,70;59,03;55,06;47,76;35,62;34,51;37,60;25,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1998;19,10;65,04;56,06;58,77;57,99;52,37;47,43;34,74;33,14;35,90;24,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1998;19,27;63,33;56,40;57,53;56,80;50,90;47,34;34,40;33,10;35,85;24,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1998;18,43;64,06;54,70;53,06;55,06;52,72;46,00;34,19;32,85;35,55;23,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1998;20,07;61,75;55,71;52,70;53,45;58,17;45,77;33,78;33,29;36,09;23,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1998;19,25;60,74;56,30;55,48;52,27;59,83;45,57;32,58;32,28;34,85;24,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1998;17,99;61,01;57,46;54,79;56,75;59,87;43,59;31,64;32,26;34,82;24,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1998;15,93;60,22;56,74;54,28;52,50;62,12;42,44;30,90;31,06;33,34;23,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1999;17,14;58,74;54,64;55,89;54,75;63,45;43,00;30,69;30,10;32,70;23,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1999;16,28;55,83;50,05;52,97;52,37;63,52;43,15;31,81;29,93;32,49;24,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1999;18,86;53,66;47,31;51,97;51,07;64,76;41,85;33,91;29,87;32,42;23,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1999;22,18;51,58;48,13;49,95;49,39;65,29;41,19;32,34;31,53;34,47;23,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
